Ticker,Earnings Yield,Value,Leverage,Growth,Profitability,Dividend Yield,Size,Liquidity,Market Sensitivity,Medium-Term Momentum,Industry,market_cap,Market Cap class
GE,0.08728483319282532,0.002336530014872551,-0.5176181197166443,0.10264018177986145,-0.4886559545993805,-0.515859067440033,0.1688629537820816,0.2910342216491699,0.5216895937919617,1.6599961519241333,Industrials-S,125522870272.0,Large Cap
GEHC,0.06443239748477936,-0.14935144782066345,-0.03912331163883209,-0.7790593504905701,-0.2541440725326538,-0.6228222846984863,-0.10539131611585617,0.2271803915500641,0.013790481723845005,0.2416871041059494,Health Care-S,32056985600.0,Large Cap
GEN,0.5697368383407593,-0.1461656391620636,2.3852922916412354,0.454912006855011,0.14233580231666565,0.44679635763168335,-0.36802271008491516,0.4554101526737213,-0.28607213497161865,-0.9032913446426392,Information Technology-S,13134076928.0,Large Cap
GILD,0.2030027061700821,-0.08942630141973495,0.13182228803634644,-0.3288924992084503,0.032017119228839874,0.9401450753211975,0.12280123680830002,0.4072032570838928,-0.9149647355079651,0.3338799476623535,Health Care-S,97450442752.0,Large Cap
GIS,0.10557534545660019,-0.07374870777130127,0.07162361592054367,-0.427690714597702,-0.23199637234210968,0.5221582055091858,-0.04988815262913704,1.065969467163086,-1.7584552764892578,-0.1606968492269516,Consumer Staples-S,39839944704.0,Large Cap
GL,0.3248986303806305,0.17562341690063477,-0.7285488843917847,-0.43158599734306335,-0.490224152803421,-0.3097439706325531,-0.39703792333602905,0.545712411403656,-0.7686812877655029,-0.18728631734848022,Financials-S,10595152896.0,Large Cap
GLW,-0.018748460337519646,0.23571057617664337,-0.29131585359573364,-0.5383592247962952,-0.32457369565963745,0.6514137983322144,-0.15283498167991638,0.35593152046203613,-0.029304461553692818,-0.336760938167572,Information Technology-S,28063109120.0,Large Cap
GM,1.0599783658981323,1.8312610387802124,0.31020939350128174,-0.5051579475402832,-0.3843943178653717,-0.24745598435401917,-0.014521935023367405,0.7979140281677246,1.2180304527282715,-0.22648844122886658,Consumer Discretionary-S,46037946368.0,Large Cap
GNRC,-0.021815484389662743,0.009242747910320759,-0.2073902040719986,0.09399417787790298,-0.4217211604118347,-0.6382398009300232,-0.44430047273635864,1.0685299634933472,1.4463417530059814,-1.4286051988601685,Industrials-S,7541935616.0,Medium Cap
GOOG,-0.004800416529178619,-0.15384621918201447,-0.8165835738182068,0.2728390693664551,0.20413939654827118,-0.6382398009300232,0.7554745078086853,0.12295293807983398,0.16979864239692688,-0.22000752389431,Communication Services-S,1702675873792.0,Large Cap
GOOGL,-0.004800416529178619,-0.15384621918201447,-0.8165835738182068,0.2728390693664551,0.20413939654827118,-0.6382398009300232,0.7554745078086853,0.12295293807983398,0.16979864239692688,-0.22000752389431,Communication Services-S,1701664653312.0,Large Cap
GPC,0.08834022283554077,-0.17555539309978485,-0.16502246260643005,-0.08740697056055069,0.0653337761759758,0.2835341691970825,-0.2105032354593277,0.7519310712814331,-0.44798505306243896,-0.09287679940462112,Consumer Discretionary-S,21767890944.0,Large Cap
GPN,-0.09554284811019897,0.9792397022247314,-0.04570547118782997,0.6380075216293335,-0.1203979104757309,-0.22636441886425018,-0.17622004449367523,0.6103415489196777,0.44555699825286865,-0.7904781103134155,Financials-S,32460251136.0,Large Cap
GRMN,0.04354603588581085,0.08696780353784561,-0.9720375537872314,-0.34316977858543396,-0.1568402796983719,0.5033936500549316,-0.24335570633411407,0.19617880880832672,0.19474540650844574,-0.20379182696342468,Consumer Discretionary-S,20198187008.0,Large Cap
GS,0.46277916431427,1.2684444189071655,1.5317984819412231,-0.5476137399673462,-0.7265592813491821,0.6414263248443604,0.1502963751554489,0.805176854133606,0.47723498940467834,-0.31051844358444214,Financials-S,109632086016.0,Large Cap
GWW,0.011060825549066067,-0.34907254576683044,-0.012273267842829227,0.09099645912647247,0.7321029901504517,-0.2589433193206787,-0.09220105409622192,0.2773455083370209,-0.017131680622696877,0.6940584182739258,Industrials-S,35890647040.0,Large Cap
HAL,0.26585081219673157,0.01515640877187252,0.06017804890871048,0.013917111791670322,-0.13907377421855927,0.047330327332019806,-0.1474478542804718,0.6836307048797607,0.34823307394981384,-0.045696813613176346,Energy-S,34818658304.0,Large Cap
HAS,-0.08050091564655304,0.07605042308568954,0.2977140545845032,-0.5178866982460022,-0.33797937631607056,1.1788209676742554,-0.43832525610923767,1.2366833686828613,-0.09292195737361908,-0.8124533891677856,Consumer Discretionary-S,9849223168.0,Medium Cap
HBAN,0.81961989402771,1.3701072931289673,-0.45736798644065857,-0.08401218056678772,-0.41389143466949463,1.7178055047988892,-0.3034108281135559,0.9995841383934021,-0.02693801000714302,-0.7152440547943115,Financials-S,16129383424.0,Large Cap
HCA,0.20036284625530243,-0.5291385054588318,1.8431651592254639,-0.28070640563964844,0.09433969855308533,-0.3095244765281677,0.08300687372684479,0.23360894620418549,0.23768039047718048,0.6979008316993713,Health Care-S,76846112768.0,Large Cap
HD,0.07295828312635422,-0.47278621792793274,2.849792718887329,-0.27600157260894775,1.15672767162323,0.43790242075920105,0.3961670696735382,0.1275707483291626,-0.14539334177970886,-0.3084586262702942,Consumer Discretionary-S,329403072512.0,Large Cap
HES,0.04672260209918022,-0.12930171191692352,0.15499967336654663,1.1414357423782349,0.0876665860414505,-0.14472180604934692,-0.0736614316701889,0.17277583479881287,0.04819091036915779,0.287118524312973,Energy-S,47496192000.0,Large Cap
HIG,0.4424003064632416,0.6361325979232788,-0.8090642094612122,-0.37696895003318787,-0.49741020798683167,0.3322107195854187,-0.21980878710746765,0.4864518344402313,-0.4255296587944031,-0.07310343533754349,Financials-S,22107510784.0,Large Cap
HII,0.17362843453884125,0.2294354885816574,-0.17759600281715393,-0.7102652788162231,-0.2409718781709671,0.2595131993293762,-0.43355441093444824,1.1051849126815796,-1.0347802639007568,-0.2764616012573242,Industrials-S,8736861184.0,Medium Cap
HLT,-0.061416834592819214,-0.5403146147727966,1.2786670923233032,-0.11676591634750366,-0.25543051958084106,-0.46542131900787354,-0.09276162832975388,0.5875567197799683,0.3246597945690155,-0.10314803570508957,Consumer Discretionary-S,39182643200.0,Large Cap
HOLX,-0.013994069769978523,-0.0008447585278190672,-0.25795185565948486,-0.19622692465782166,-0.04169009253382683,-0.6382398009300232,-0.2478652447462082,0.6724995970726013,-0.5441510677337646,-0.05208165943622589,Health Care-S,18712350720.0,Large Cap
HON,-0.021619820967316628,-0.25591593980789185,-0.02385338395833969,-0.9047533869743347,-0.22865454852581024,0.18139289319515228,0.20464681088924408,0.21993692219257355,-0.27460232377052307,-0.12473854422569275,Industrials-S,125833895936.0,Large Cap
HPE,0.23571591079235077,1.17193603515625,-0.35174381732940674,0.17273789644241333,-0.2845369279384613,0.5239593386650085,-0.22430312633514404,0.9115889072418213,0.0738341361284256,0.1738799512386322,Information Technology-S,21749196800.0,Large Cap
HPQ,0.42000627517700195,-0.6184285879135132,0.06841760128736496,-0.846017062664032,0.07261668145656586,0.7403521537780762,-0.14571093022823334,0.5501201152801514,-0.08823201060295105,-0.4779423773288727,Information Technology-S,30929438720.0,Large Cap
HRL,-0.0027392401825636625,0.14126215875148773,-0.3976866900920868,-0.4987792670726776,-0.26833438873291016,0.4502296447753906,-0.22225522994995117,0.36384180188179016,-1.371069073677063,-0.700622022151947,Consumer Staples-S,21746931712.0,Large Cap
HSIC,0.07827306538820267,0.11275804787874222,-0.49859046936035156,-0.40148428082466125,-0.07081504911184311,-0.6382398009300232,-0.39721083641052246,0.7475056052207947,-0.3189753293991089,-0.3150904178619385,Health Care-S,10228723712.0,Large Cap
HST,0.15674206614494324,0.5213271379470825,-0.03779112175107002,-0.7571396827697754,-0.2339143007993698,0.589701771736145,-0.36143574118614197,0.9339483380317688,0.6988286375999451,-0.39472588896751404,Real Estate-S,11485303808.0,Large Cap
HSY,-0.0023288619704544544,-0.3107192814350128,0.3209560215473175,-0.2638131380081177,0.3167773485183716,0.03350239619612694,-0.09957004338502884,1.522570013999939,-1.3794111013412476,0.04204365611076355,Consumer Staples-S,44510638080.0,Large Cap
HUM,0.13053789734840393,0.051420409232378006,-0.3913194537162781,-0.06582743674516678,0.13660913705825806,-0.3280889093875885,-0.005444271024316549,1.2766163349151611,-1.0696628093719482,-0.5239352583885193,Health Care-S,60136026112.0,Large Cap
HWM,-0.11841690540313721,-0.1466800570487976,0.1157517284154892,-1.0404495000839233,-0.3350694477558136,-0.5189537405967712,-0.24557599425315857,0.5812800526618958,0.22793827950954437,0.31883177161216736,Industrials-S,20325976064.0,Large Cap
IBM,-0.07058325409889221,-0.16138628125190735,0.7160626649856567,-1.2746937274932861,-0.09526650607585907,1.3778390884399414,0.17785045504570007,0.5882642865180969,-0.8241446614265442,-0.222144216299057,Information Technology-S,133416828928.0,Large Cap
ICE,-0.09512680023908615,0.17353792488574982,-0.5510913133621216,-0.39868995547294617,-0.593204140663147,-0.05677294731140137,0.02406114712357521,0.19504554569721222,0.16331036388874054,-0.09736061096191406,Financials-S,66434887680.0,Large Cap
IDXX,-0.20705002546310425,-0.43880173563957214,0.5292564630508423,-0.0020472726318985224,0.8042733669281006,-0.6382398009300232,-0.07571697235107422,0.18106213212013245,1.1334552764892578,0.1714847832918167,Health Care-S,42460012544.0,Large Cap
IEX,-0.04468587040901184,-0.11721044033765793,-0.30396193265914917,-0.2165086418390274,-0.16815434396266937,-0.15640561282634735,-0.2979460656642914,0.5810236930847168,-0.2535431981086731,-0.2738799750804901,Industrials-S,17216774144.0,Large Cap
IFF,-0.7571122050285339,1.0843547582626343,-0.15987814962863922,-0.10541245341300964,-0.8352473974227905,1.0470852851867676,-0.24358823895454407,0.7767097353935242,0.8703709840774536,-1.1344927549362183,Materials-S,17597140992.0,Large Cap
ILMN,-1.1245839595794678,-0.08759388327598572,-0.3848508596420288,-1.4747179746627808,-1.3015462160110474,-0.6382398009300232,-0.14595507085323334,0.5691241025924683,1.0924277305603027,-0.48316600918769836,Health Care-S,25633517568.0,Large Cap
INCY,-0.05419181287288666,0.09132156521081924,-0.9980928897857666,0.5059540867805481,-0.004495399072766304,-0.6382398009300232,-0.3297545909881592,1.059741735458374,-1.0942622423171997,-0.8101664781570435,Health Care-S,14473842688.0,Large Cap
INTC,-0.3779437839984894,0.7540259957313538,-0.333605021238327,-1.7995058298110962,-0.4411564767360687,0.8280041217803955,0.21215184032917023,0.6123208403587341,0.3477773666381836,-0.49654409289360046,Information Technology-S,143690285056.0,Large Cap
INTU,-0.16812993586063385,-0.23303885757923126,-0.39650020003318787,0.5201943516731262,6.532044790219516e-05,-0.3584328591823578,0.190512552857399,0.2542246878147125,1.0563881397247314,-0.27466055750846863,Information Technology-S,150249390080.0,Large Cap
INVH,-0.19327960908412933,0.3800894320011139,0.036364417523145676,0.3072947561740875,-0.42810600996017456,0.5022758841514587,-0.23226793110370636,0.29185062646865845,-0.13447509706020355,-0.511915385723114,Real Estate-S,20917409792.0,Large Cap
IP,0.623976469039917,0.8753461837768555,-0.05079955235123634,-1.0061115026474,-0.23621788620948792,1.8180325031280518,-0.3854478597640991,1.1594516038894653,0.026588501408696175,-0.8764802813529968,Materials-S,11999245312.0,Large Cap
IPG,0.17765559256076813,-0.05812932923436165,-0.13021337985992432,-0.40195611119270325,-0.377998024225235,0.6297118663787842,-0.310952365398407,1.2274302244186401,0.3157205581665039,0.5043452978134155,Communication Services-S,12637417472.0,Large Cap
IQV,-0.07654077559709549,-0.21583110094070435,0.682549774646759,0.5908558964729309,-0.18015895783901215,-0.6382398009300232,-0.08006167411804199,0.2903258204460144,0.9551592469215393,-0.5011211633682251,Health Care-S,41228087296.0,Large Cap
IR,-0.10484172403812408,0.15340706706047058,-0.5579010248184204,1.0708231925964355,-0.4270017147064209,-0.587476909160614,-0.1817832887172699,0.31244057416915894,0.8134140372276306,0.45983871817588806,Industrials-S,28295798784.0,Large Cap
IRM,-0.0772920474410057,-0.41690802574157715,3.230252504348755,-0.21449124813079834,0.025085894390940666,1.1383038759231567,-0.2881881594657898,0.2009398192167282,0.29348045587539673,0.06993871927261353,Real Estate-S,18278690816.0,Large Cap
ISRG,-0.24677999317646027,-0.3055960237979889,-0.9979216456413269,-0.028929270803928375,-0.18440960347652435,-0.6382398009300232,0.16869467496871948,0.0688028410077095,0.7527717351913452,0.6375319957733154,Health Care-S,109057089536.0,Large Cap
IT,-0.09098494052886963,-0.4446614384651184,2.4035146236419678,0.3120761811733246,0.7683205008506775,-0.6382398009300232,-0.1690131574869156,0.4851302206516266,0.32682082056999207,0.2864187955856323,Information Technology-S,27508418560.0,Large Cap
ITW,-0.024534866213798523,-0.40209704637527466,0.7635340690612793,-0.5166462063789368,0.419101357460022,0.2372557818889618,0.06527449190616608,-0.014530777931213379,0.11300911754369736,0.2118055522441864,Industrials-S,74276061184.0,Large Cap
IVZ,0.5407309532165527,2.106436014175415,-0.2554705739021301,-0.7936758995056152,-0.6964078545570374,1.200438141822815,-0.4667454659938812,0.8588706851005554,1.4509797096252441,-0.3878839612007141,Financials-S,7052322304.0,Medium Cap
J,0.10510331392288208,0.27116090059280396,-0.26817429065704346,0.22819437086582184,-0.29877036809921265,-0.29905423521995544,-0.31066522002220154,0.4184211790561676,0.046713605523109436,-0.5823372602462769,Industrials-S,17066925056.0,Large Cap
JBHT,0.049443818628787994,-0.11477681994438171,-0.6003759503364563,0.04645038768649101,0.4333219528198242,-0.263464093208313,-0.2615925967693329,0.5519185066223145,-0.019366880878806114,-0.36549392342567444,Industrials-S,19538405376.0,Large Cap
JCI,-0.0340300127863884,0.13568444550037384,-0.2683619260787964,-0.2914935350418091,-0.38253647089004517,0.23889108002185822,-0.05012029781937599,0.33068862557411194,0.4141847491264343,0.29734179377555847,Industrials-S,40452395008.0,Large Cap
JKHY,-0.11112825572490692,-0.24892650544643402,-0.6136898994445801,-0.34649065136909485,0.10284378379583359,-0.13561786711215973,-0.364014208316803,0.9381088614463806,-0.6234356164932251,-0.7760419845581055,Financials-S,11488008192.0,Large Cap
JNJ,-0.01556424144655466,-0.1794331818819046,-0.2804146111011505,-0.37207508087158203,-0.15279780328273773,0.5199747085571289,0.46982672810554504,0.07431379705667496,-1.4134316444396973,-0.4239741265773773,Health Care-S,395660099584.0,Large Cap
JNPR,0.1256163865327835,0.30583900213241577,-0.5243497490882874,-0.28353580832481384,-0.35192635655403137,0.498230516910553,-0.40640461444854736,1.623548150062561,-0.10238027572631836,-0.07898799329996109,Information Technology-S,9161973760.0,Medium Cap
JPM,0.452761173248291,0.6844468712806702,-0.08639201521873474,-0.47234973311424255,-0.3896685242652893,0.5078179836273193,0.4677730202674866,0.12218748033046722,0.17313919961452484,0.21336045861244202,Financials-S,432311402496.0,Large Cap
K,0.010756579227745533,-0.1628764271736145,0.2705686688423157,-0.5705360174179077,-0.21418073773384094,0.8032514452934265,-0.2128329873085022,1.1721268892288208,-1.628840446472168,-0.5311543941497803,Consumer Staples-S,21076191232.0,Large Cap
KDP,-0.03783780708909035,0.5238595008850098,-0.3265641927719116,-0.024557724595069885,-0.4342647194862366,0.40476247668266296,-0.0582737997174263,1.186726689338684,-1.1053706407546997,-0.7065295577049255,Consumer Staples-S,47367118848.0,Large Cap
KEY,1.161292314529419,1.8243376016616821,0.13513979315757751,-0.7750857472419739,-0.48675110936164856,2.777888774871826,-0.4297538101673126,1.8922271728515625,0.3886502683162689,-1.345658540725708,Financials-S,10491652096.0,Large Cap
KEYS,-0.0009702640818431973,-0.19242613017559052,-0.4204138219356537,0.17607621848583221,0.04612469673156738,-0.6382398009300232,-0.15456098318099976,0.6271100640296936,0.37670931220054626,-0.296074241399765,Information Technology-S,23515826176.0,Large Cap
KHC,0.1607065498828888,1.4847947359085083,-0.4586459696292877,0.8329392075538635,-0.4553830027580261,1.1780179738998413,-0.058765970170497894,1.0499283075332642,-1.4146968126296997,-0.385553240776062,Consumer Staples-S,41565646848.0,Large Cap
KIM,-0.16919343173503876,0.9222686290740967,0.005600315984338522,-0.4406159818172455,-0.586003303527832,1.2550603151321411,-0.3605882525444031,0.5256410241127014,0.2131681740283966,-0.5200214385986328,Real Estate-S,11684795392.0,Large Cap
KLAC,0.057809747755527496,-0.4013964831829071,0.6211872100830078,0.42721307277679443,0.9422450065612793,-0.16969284415245056,0.029193073511123657,0.3803311884403229,1.2678275108337402,0.2917540669441223,Information Technology-S,68070154240.0,Large Cap
KMB,0.004918085876852274,-0.4473937749862671,2.486988067626953,-0.6815520524978638,0.7288078665733337,0.7631060481071472,-0.048705343157052994,0.7324023246765137,-0.931519627571106,-0.22524020075798035,Consumer Staples-S,43798335488.0,Large Cap
KMI,0.1887660026550293,0.949600875377655,0.18145884573459625,-0.18061122298240662,-0.3714900612831116,2.0577685832977295,-0.09384386986494064,0.7349351644515991,-0.4203215539455414,-0.3690582513809204,Energy-S,38881566720.0,Large Cap
KMX,-0.07264824956655502,0.3159548342227936,1.3756579160690308,-0.7030869722366333,-0.5553150177001953,-0.6382398009300232,-0.34568071365356445,0.7487279772758484,1.0553127527236938,-0.7401456832885742,Consumer Discretionary-S,12887786496.0,Large Cap
KO,-0.032711319625377655,-0.305875301361084,0.34217002987861633,-0.339512437582016,-0.06385476142168045,0.5736660361289978,0.35870498418807983,0.3598423898220062,-0.8781423568725586,-0.367082417011261,Consumer Staples-S,261622579200.0,Large Cap
KR,0.3123701214790344,0.09762213379144669,0.34939441084861755,-0.30619072914123535,0.6612735390663147,0.27008065581321716,-0.12318125367164612,0.9849874377250671,-1.0625271797180176,-0.34881988167762756,Consumer Staples-S,33368012800.0,Large Cap
L,0.27530547976493835,1.4131518602371216,-0.6083288788795471,0.03516174852848053,-0.5509788393974304,-0.45968905091285706,-0.33662155270576477,0.04284286871552467,-0.4765022397041321,-0.29489827156066895,Financials-S,14191208448.0,Large Cap
LDOS,0.16279466450214386,0.17498211562633514,0.19771626591682434,-0.3096955716609955,-0.20158082246780396,0.036415401846170425,-0.36484387516975403,0.8078034520149231,-0.7728285789489746,-0.6771895885467529,Industrials-S,13299698688.0,Large Cap
LEN,0.5163635015487671,0.7821211814880371,-0.6745080947875977,-0.16278482973575592,-0.22151203453540802,-0.13784198462963104,-0.11293558776378632,0.7571756839752197,0.6073827743530273,0.7256603837013245,Consumer Discretionary-S,33111009280.0,Large Cap
LH,0.12822140753269196,0.4379548132419586,-0.22241561114788055,-0.28791922330856323,-0.2893558442592621,-0.11295299232006073,-0.24482041597366333,0.8598306775093079,-0.16503603756427765,-0.49313804507255554,Health Care-S,18723837952.0,Large Cap
LHX,-0.04622316360473633,0.39840397238731384,-0.31942543387413025,0.19138973951339722,-0.41213536262512207,0.31506723165512085,-0.10076723992824554,0.637048602104187,-0.7054139971733093,-0.6863008141517639,Industrials-S,33682638848.0,Large Cap
LIN,-0.38980403542518616,-0.4512167274951935,-0.23678529262542725,0.13901735842227936,-0.1448984295129776,-0.6066990494728088,0.273235023021698,-0.406637966632843,-0.1599046289920807,0.10461369156837463,Materials-S,188761899008.0,Large Cap
LKQ,0.2541070878505707,0.1888551115989685,-0.16913045942783356,-0.25527411699295044,-0.05743967741727829,0.1447860300540924,-0.31003865599632263,0.28666311502456665,-0.01255014631897211,-0.2644728124141693,Consumer Discretionary-S,14217925632.0,Large Cap
LLY,-0.2223927527666092,-0.4292880594730377,0.20396748185157776,-0.04622543975710869,0.14977344870567322,-0.2551027238368988,0.4753226339817047,-0.1403936892747879,-1.0551042556762695,0.6099864840507507,Health Care-S,525814497280.0,Large Cap
LMT,0.06942238658666611,-0.3288811147212982,-0.041951585561037064,-0.6248313784599304,0.16008228063583374,0.43549299240112305,0.1680050641298294,0.5293946862220764,-1.2021747827529907,-0.049551717936992645,Industrials-S,112921018368.0,Large Cap
LNC,-0.8385260701179504,1.8926074504852295,-0.6014763116836548,-0.9790597558021545,-1.0737665891647339,2.2829718589782715,-0.6054940819740295,1.2367302179336548,1.0883864164352417,-1.4438008069992065,Financials-S,4407195136.0,Medium Cap
LNT,0.06260399520397186,0.3622444272041321,0.27538344264030457,-0.45831236243247986,-0.609255850315094,0.7191984057426453,-0.3395346701145172,0.5891945958137512,-0.8497856855392456,-0.5605248212814331,Utilities-S,12850760704.0,Large Cap
LOW,0.07703302800655365,-0.6741055846214294,2.297133445739746,-0.16636508703231812,0.5909364223480225,0.17484186589717865,0.19394949078559875,0.2568295896053314,-0.049028195440769196,-0.04510067030787468,Consumer Discretionary-S,131770621952.0,Large Cap
LRCX,0.07264898717403412,-0.2990110218524933,-0.3137943148612976,-0.022598693147301674,0.395263671875,-0.18343277275562286,0.09225070476531982,0.6193220615386963,1.6668498516082764,0.3419189751148224,Information Technology-S,90724343808.0,Large Cap
LUV,0.05633998662233353,0.3744753897190094,-0.24887537956237793,-0.6363029479980469,-0.07566075772047043,-0.023533781990408897,-0.22884276509284973,1.0793633460998535,0.3137090802192688,-0.6286627650260925,Industrials-S,18947117056.0,Large Cap
LVS,-0.3095408082008362,-0.31358155608177185,1.4786263704299927,-1.6875876188278198,-0.8689879775047302,-0.6382398009300232,-0.05813649296760559,0.3576619625091553,0.6428468227386475,0.8638620972633362,Consumer Discretionary-S,41723518976.0,Large Cap
LW,-0.060090381652116776,-0.39891067147254944,1.8934571743011475,-0.10798700898885727,0.35704609751701355,-0.26422905921936035,-0.28821462392807007,1.5179080963134766,-0.40726521611213684,0.7105286717414856,Consumer Staples-S,14098666496.0,Large Cap
LYB,0.5076719522476196,0.2844732701778412,-0.020452212542295456,-0.5591609477996826,0.04660971462726593,1.5384845733642578,-0.15324604511260986,0.411571741104126,0.06817151606082916,-0.1683780550956726,Materials-S,32027420672.0,Large Cap
LYV,-0.2772789001464844,-0.5139760971069336,0.5388044714927673,0.49362391233444214,-0.11686797440052032,-0.6382398009300232,-0.23569928109645844,0.6154487729072571,1.0470396280288696,-0.4691227078437805,Communication Services-S,19397126144.0,Large Cap
MA,-0.1181771531701088,-0.44899505376815796,0.48566046357154846,-0.007697312626987696,0.8700178861618042,-0.4028739035129547,0.43431171774864197,-0.039258744567632675,0.16763533651828766,-0.1549302637577057,Financials-S,384830177280.0,Large Cap
MAA,-0.07171174883842468,0.1345956176519394,-0.028834965080022812,-0.0478292852640152,-0.42969563603401184,0.8139180541038513,-0.27064889669418335,0.48797786235809326,-0.22187596559524536,-0.6372609734535217,Real Estate-S,17476298752.0,Large Cap
MAR,0.04304087162017822,-0.4703644812107086,2.4934921264648438,-0.13917526602745056,0.47613096237182617,-0.2621151804924011,-0.007759446278214455,0.36755868792533875,0.26639077067375183,-0.04741356521844864,Consumer Discretionary-S,62536421376.0,Large Cap
MAS,0.15985852479934692,-0.5272952914237976,1.4237706661224365,-0.44384250044822693,0.36361297965049744,0.1802382469177246,-0.3500623404979706,0.5982151627540588,0.3217826783657074,-0.24523405730724335,Industrials-S,13124431872.0,Large Cap
MCD,-0.07634550333023071,-0.5223170518875122,2.6070003509521484,-0.4217214584350586,-0.02865653485059738,0.19218143820762634,0.31095197796821594,0.345566987991333,-0.7182019948959351,-0.01943608932197094,Consumer Discretionary-S,207047360512.0,Large Cap
MCHP,0.09443564713001251,-0.2323605716228485,0.08224260807037354,0.8586888313293457,0.19388756155967712,0.012659729458391666,-0.042729686945676804,0.5713554620742798,1.0854014158248901,0.24811793863773346,Information Technology-S,44619059200.0,Large Cap
MCK,0.16723182797431946,-0.5332444906234741,-0.7804357409477234,0.46906664967536926,1.2780979871749878,-0.41811153292655945,-0.0031966494861990213,0.7317478060722351,-1.0981718301773071,0.12719258666038513,Health Care-S,57143115776.0,Large Cap
MCO,-0.15479643642902374,-0.3937889635562897,0.9259077310562134,-0.4859520494937897,-0.05699259042739868,-0.28710654377937317,0.02362222597002983,0.10234110057353973,0.8596897125244141,-0.05354856699705124,Financials-S,61970280448.0,Large Cap
MDLZ,-0.017634155228734016,0.02620367705821991,-0.16276058554649353,-0.36911740899086,-0.3923143744468689,0.2287808060646057,0.1306590884923935,0.5832433104515076,-0.820041298866272,0.04039298743009567,Consumer Staples-S,97242824704.0,Large Cap
MDT,-0.024330079555511475,0.30469051003456116,-0.32053709030151367,-0.5961991548538208,-0.32828664779663086,0.6389877796173096,0.1678682118654251,0.2732278108596802,-0.49751347303390503,-0.4044067859649658,Health Care-S,109261619200.0,Large Cap
MET,0.5202252268791199,0.8465287685394287,-0.7928908467292786,-0.8651911020278931,-0.5610743165016174,0.877269446849823,-0.06557140499353409,0.5932866334915161,-0.011108078993856907,-0.5841813087463379,Financials-S,47264583680.0,Large Cap
META,-0.07405039668083191,-0.17785239219665527,-0.6456159353256226,0.018605912104249,0.26059138774871826,-0.6382398009300232,0.6010379791259766,0.612509548664093,0.6372191905975342,1.1553438901901245,Communication Services-S,766775918592.0,Large Cap
MGM,0.4626418352127075,0.061672393232584,2.193096160888672,-0.29513612389564514,-0.34225746989250183,-0.6332363486289978,-0.29817312955856323,1.2099437713623047,1.0965346097946167,0.34759271144866943,Consumer Discretionary-S,15854361600.0,Large Cap
MHK,-0.19822439551353455,1.695550799369812,-0.38215091824531555,-0.9582571983337402,-0.3907795250415802,-0.6382398009300232,-0.5047860741615295,0.6603661179542542,0.8535694479942322,-0.8414002060890198,Consumer Discretionary-S,6409613312.0,Medium Cap
MKC,-0.119539774954319,-0.11174620687961578,0.01832639053463936,-0.5866867303848267,-0.40519264340400696,0.0214961189776659,-0.20211642980575562,0.6108195185661316,-0.7502899169921875,-0.15726573765277863,Consumer Staples-S,22006253568.0,Large Cap
MKTX,-0.12968501448631287,-0.2741056978702545,-0.8933919668197632,-0.18529441952705383,-0.023796293884515762,-0.19337692856788635,-0.4103243947029114,1.2195907831192017,0.4434184730052948,-0.3420279622077942,Financials-S,9281827840.0,Medium Cap
MLM,-0.06162584200501442,-0.015309966169297695,-0.07200010120868683,-0.04633249342441559,-0.38739120960235596,-0.3941887617111206,-0.1697387397289276,0.3708832859992981,0.1526794731616974,0.2862485945224762,Materials-S,27551694848.0,Large Cap
MMC,-0.0478212907910347,-0.26288920640945435,0.24989677965641022,-0.020259885117411613,-0.20982544124126434,-0.11000572144985199,0.1104336678981781,0.0826013907790184,-0.042184580117464066,-0.031661756336688995,Financials-S,97116291072.0,Large Cap
MMM,0.4189288318157196,0.010191117413341999,0.02268178202211857,-0.8165587186813354,-0.030463585630059242,1.8112354278564453,-0.005143017042428255,0.6032645106315613,0.01190292090177536,-0.902308464050293,Industrials-S,58273796096.0,Large Cap
MNST,-0.1616969108581543,-0.258568674325943,-1.004471778869629,-0.047745395451784134,-0.08866619318723679,-0.6382398009300232,0.013766332529485226,0.21327415108680725,-0.7033367156982422,0.13830684125423431,Consumer Staples-S,61269446656.0,Large Cap
MO,0.3271951377391815,-0.5602002739906311,1.520246982574463,-0.26108601689338684,0.27285265922546387,2.806258201599121,0.08020750433206558,0.5190355777740479,-1.0909106731414795,-0.15244285762310028,Consumer Staples-S,78934474752.0,Large Cap
MOH,0.11718223243951797,-0.13356435298919678,-0.40841880440711975,0.051085926592350006,0.3886941075325012,-0.6382398009300232,-0.28276482224464417,0.7817076444625854,-0.8441235423088074,-0.5826152563095093,Health Care-S,18788923392.0,Large Cap
MOS,1.3182388544082642,1.3128490447998047,-0.5214360356330872,0.5974041819572449,-0.04630433768033981,0.19062016904354095,-0.36943167448043823,1.2590527534484863,0.06842431426048279,-1.0212775468826294,Materials-S,12932336640.0,Large Cap
MPC,1.8239630460739136,0.4932781159877777,-0.06758309155702591,0.7458918690681458,0.5372602343559265,0.45906808972358704,-0.035174205899238586,0.8006095886230469,-0.45891904830932617,0.28324708342552185,Energy-S,57285652480.0,Large Cap
MPWR,-0.18943248689174652,-0.3499827980995178,-1.0068410634994507,1.1559176445007324,0.16770555078983307,-0.3687340319156647,-0.19154146313667297,0.6046106219291687,1.093371868133545,-0.1257821023464203,Information Technology-S,24501514240.0,Large Cap
